RequestorODS,Month,RegistrationCount,RequestCount,IntegratedCount,SuppressedCount,SuccessRate
J82022,06,82,21,19,0,"0.9047619047619048"
J82022,07,81,22,15,0,"0.6818181818181818"
J82022,08,61,27,21,0,"0.7777777777777778"
J82023,05,69,43,37,5,"0.9767441860465116"
J82023,06,83,60,52,8,1
J82023,07,52,36,30,6,1
J82023,08,80,57,55,1,"0.9824561403508771"
J82024,05,256,69,28,0,"0.4057971014492754"
J82024,06,205,55,38,0,"0.6909090909090909"
J82024,07,275,98,43,0,"0.4387755102040816"
J82024,08,231,68,30,0,"0.4411764705882353"
J82025,05,79,54,46,7,"0.9814814814814815"
J82025,06,69,49,39,5,"0.8979591836734694"
J82025,07,125,99,79,18,"0.9797979797979798"
J82025,08,124,81,68,10,"0.9629629629629629"
J82026,05,137,102,90,11,"0.9901960784313726"
J82026,06,82,51,45,4,"0.9607843137254902"
J82026,07,132,92,81,8,"0.967391304347826"
J82026,08,120,88,76,9,"0.9659090909090909"
J82028,05,180,49,39,0,"0.7959183673469388"
J82028,06,167,40,34,0,"0.85"
J82028,07,196,63,53,0,"0.8412698412698413"
J82028,08,218,65,53,0,"0.8153846153846154"
J82029,05,65,32,21,0,"0.65625"
J82029,06,57,24,20,0,"0.8333333333333334"
J82029,07,48,15,15,0,1
J82029,08,35,10,10,0,1
J82033,05,50,35,26,3,"0.8285714285714286"
J82033,06,48,35,27,2,"0.8285714285714286"
J82033,07,73,54,40,5,"0.8333333333333334"
J82033,08,59,36,26,3,"0.8055555555555556"
J82034,05,109,74,64,10,1
J82034,06,81,62,53,9,1
J82034,07,85,54,38,14,"0.9629629629629629"
J82034,08,111,84,75,8,"0.9880952380952381"
J82035,05,94,65,48,15,"0.9692307692307692"
J82035,06,51,32,20,7,"0.84375"
J82035,07,86,55,42,12,"0.9818181818181818"
J82035,08,245,221,209,9,"0.9864253393665159"
J82036,05,9,5,5,0,1
J82036,06,13,7,7,0,1
J82036,07,8,3,3,0,1
J82036,08,23,19,18,0,"0.9473684210526315"
J82039,05,70,28,26,0,"0.9285714285714286"
J82039,06,56,19,18,0,"0.9473684210526315"
J82039,07,88,26,25,0,"0.9615384615384616"
J82039,08,70,13,13,0,1
J82040,05,98,60,57,2,"0.9833333333333333"
J82040,06,96,59,57,0,"0.9661016949152542"
J82040,07,89,59,55,1,"0.9491525423728814"
J82040,08,147,96,90,2,"0.9583333333333334"
J82041,05,36,19,15,1,"0.8421052631578947"
J82041,06,35,22,20,0,"0.9090909090909091"
J82041,07,26,11,11,0,1
J82041,08,14,7,6,0,"0.8571428571428571"
J82042,05,113,65,63,1,"0.9846153846153847"
J82042,06,117,92,75,14,"0.967391304347826"
J82042,07,164,118,111,7,1
J82042,08,139,98,89,8,"0.9897959183673469"
J82044,05,62,51,43,6,"0.9607843137254902"
J82044,06,78,55,46,7,"0.9636363636363636"
J82044,07,69,55,48,6,"0.9818181818181818"
J82044,08,68,40,33,6,"0.975"
J82049,05,146,81,68,11,"0.9753086419753086"
J82049,06,203,104,90,10,"0.9615384615384616"
J82049,07,170,90,67,20,"0.9666666666666667"
J82049,08,172,116,95,18,"0.9741379310344828"
J82050,05,148,97,83,13,"0.9896907216494846"
J82050,06,153,103,77,23,"0.970873786407767"
J82050,07,189,144,118,21,"0.9652777777777778"
J82050,08,247,169,148,11,"0.9408284023668639"
J82051,05,86,65,57,4,"0.9384615384615385"
J82051,06,103,78,74,3,"0.9871794871794872"
J82051,07,104,71,65,3,"0.9577464788732394"
J82051,08,101,70,57,11,"0.9714285714285714"
J82053,05,41,26,22,1,"0.8846153846153846"
J82053,06,42,28,26,2,1
J82053,07,68,34,28,5,"0.9705882352941176"
J82053,08,74,56,47,7,"0.9642857142857143"
J82054,05,56,36,25,7,"0.8888888888888888"
J82054,06,42,26,19,4,"0.8846153846153846"
J82054,07,62,38,35,3,1
J82054,08,76,48,38,8,"0.9583333333333334"
J82055,05,142,33,11,0,"0.3333333333333333"
J82055,06,89,21,2,0,"0.09523809523809523"
J82055,07,145,45,25,0,"0.5555555555555556"
J82055,08,115,38,13,0,"0.34210526315789475"
J82056,05,90,58,34,22,"0.9655172413793104"
J82056,06,82,53,30,20,"0.9433962264150944"
J82056,07,99,61,38,19,"0.9344262295081968"
J82056,08,90,56,42,14,1
J82058,05,66,29,27,1,"0.9655172413793104"
J82058,06,68,31,31,0,1
J82058,07,70,25,23,0,"0.92"
J82058,08,61,24,24,0,1
J82059,05,36,29,27,2,1
J82059,06,41,40,31,9,1
J82059,07,44,38,29,9,1
J82059,08,33,21,17,4,1
J82060,05,41,5,5,0,1
J82060,06,37,11,5,0,"0.45454545454545453"
J82060,07,74,25,15,0,"0.6"
J82060,08,92,20,9,0,"0.45"
J82061,05,93,58,53,3,"0.9655172413793104"
J82061,06,90,50,40,8,"0.96"
J82061,07,114,80,75,2,"0.9625"
J82061,08,140,108,98,6,"0.9629629629629629"
J82062,05,109,60,50,8,"0.9666666666666667"
J82062,06,82,51,44,6,"0.9803921568627451"
J82062,07,98,40,36,4,1
J82062,08,106,67,54,9,"0.9402985074626866"
J82063,05,39,24,24,0,1
J82063,06,54,32,32,0,1
J82063,07,59,33,32,1,1
J82063,08,55,35,35,0,1
J82064,05,79,50,46,2,"0.96"
J82064,06,64,41,37,2,"0.9512195121951219"
J82064,07,78,49,45,1,"0.9387755102040817"
J82064,08,77,48,47,1,1
J82066,05,162,71,62,8,"0.9859154929577465"
J82066,06,125,47,36,10,"0.9787234042553191"
J82066,07,175,89,75,13,"0.9887640449438202"
J82066,08,190,81,67,10,"0.9506172839506173"
J82067,05,115,56,51,4,"0.9821428571428571"
J82067,06,107,55,49,6,1
J82067,07,119,52,48,3,"0.9807692307692307"
J82067,08,105,48,43,4,"0.9791666666666666"
J82069,05,211,101,81,19,"0.9900990099009901"
J82069,06,165,95,73,20,"0.9789473684210527"
J82069,07,240,122,95,20,"0.9426229508196722"
J82069,08,178,118,88,21,"0.923728813559322"
J82071,05,110,69,59,10,1
J82071,06,95,73,62,9,"0.9726027397260274"
J82071,07,94,71,61,8,"0.971830985915493"
J82071,08,76,54,45,6,"0.9444444444444444"
J82072,05,75,27,24,2,"0.9629629629629629"
J82072,06,79,58,48,4,"0.896551724137931"
J82072,07,75,48,43,4,"0.9791666666666666"
J82072,08,78,52,42,5,"0.9038461538461539"
J82073,05,45,13,13,0,1
J82073,06,53,4,4,0,1
J82073,07,92,16,16,0,1
J82073,08,63,16,16,0,1
J82074,05,93,48,44,0,"0.9166666666666666"
J82074,06,84,47,25,0,"0.5319148936170213"
J82074,07,112,55,50,0,"0.9090909090909091"
J82074,08,105,54,49,0,"0.9074074074074074"
J82075,05,34,9,9,0,1
J82075,06,35,15,15,0,1
J82075,07,53,23,21,0,"0.9130434782608695"
J82075,08,47,11,10,0,"0.9090909090909091"
J82076,05,93,42,38,0,"0.9047619047619048"
J82076,06,135,62,60,0,"0.967741935483871"
J82076,07,129,62,55,0,"0.8870967741935484"
J82076,08,105,47,45,0,"0.9574468085106383"
J82077,05,95,60,57,2,"0.9833333333333333"
J82077,06,81,51,47,2,"0.9607843137254902"
J82077,07,154,90,84,5,"0.9888888888888889"
J82077,08,98,63,61,1,"0.9841269841269841"
J82079,05,82,64,56,0,"0.875"
J82079,06,55,42,38,2,"0.9523809523809523"
J82079,07,67,38,32,6,1
J82079,08,68,44,42,1,"0.9772727272727273"
J82080,05,139,48,41,6,"0.9791666666666666"
J82080,06,88,34,32,2,1
J82080,07,278,40,36,1,"0.925"
J82080,08,270,32,23,6,"0.90625"
J82081,05,250,76,36,0,"0.47368421052631576"
J82081,06,160,51,45,0,"0.8823529411764706"
J82081,07,219,75,63,0,"0.84"
J82081,08,272,77,69,0,"0.8961038961038961"
J82082,05,102,66,54,8,"0.9393939393939394"
J82082,06,96,54,45,9,1
J82082,07,118,74,70,2,"0.972972972972973"
J82082,08,83,51,50,1,1
J82083,05,89,41,32,7,"0.9512195121951219"
J82083,06,154,78,62,13,"0.9615384615384616"
J82083,07,152,71,55,14,"0.971830985915493"
J82083,08,163,77,61,13,"0.961038961038961"
J82084,05,29,18,15,3,1
J82084,06,23,19,17,2,1
J82084,07,43,41,36,4,"0.975609756097561"
J82084,08,17,12,12,0,1
J82085,05,85,24,24,0,1
J82085,06,118,23,21,0,"0.9130434782608695"
J82085,07,97,16,12,0,"0.75"
J82085,08,116,31,29,0,"0.9354838709677419"
J82087,05,62,28,24,0,"0.8571428571428571"
J82087,06,52,24,22,0,"0.9166666666666666"
J82087,07,77,35,34,0,"0.9714285714285714"
J82087,08,44,18,17,0,"0.9444444444444444"
J82088,05,43,14,10,2,"0.8571428571428571"
J82088,06,111,58,45,10,"0.9482758620689655"
J82088,07,78,33,26,7,1
J82088,08,77,38,31,6,"0.9736842105263158"
J82089,05,200,166,153,11,"0.9879518072289156"
J82089,06,280,235,223,8,"0.9829787234042553"
J82089,07,193,157,144,11,"0.9872611464968153"
J82089,08,193,152,144,6,"0.9868421052631579"
J82090,05,87,14,14,0,1
J82090,06,67,15,11,0,"0.7333333333333333"
J82090,07,94,22,14,0,"0.6363636363636364"
J82090,08,97,27,23,0,"0.8518518518518519"
J82092,05,42,16,16,0,1
J82092,06,58,25,22,2,"0.96"
J82092,07,50,32,30,1,"0.96875"
J82092,08,91,57,52,3,"0.9649122807017544"
J82094,05,87,46,37,6,"0.9347826086956522"
J82094,06,117,74,52,15,"0.9054054054054054"
J82094,07,49,25,17,6,"0.92"
J82094,08,121,78,54,17,"0.9102564102564102"
J82097,05,47,21,19,1,"0.9523809523809523"
J82097,06,45,29,26,0,"0.896551724137931"
J82097,07,30,18,16,1,"0.9444444444444444"
J82098,05,159,97,92,4,"0.9896907216494846"
J82098,06,123,70,61,7,"0.9714285714285714"
J82098,07,160,106,89,13,"0.9622641509433962"
J82098,08,178,130,113,16,"0.9923076923076923"
J82099,05,104,73,63,10,1
J82099,06,85,72,56,15,"0.9861111111111112"
J82099,07,112,81,69,12,1
J82099,08,108,86,75,10,"0.9883720930232558"
J82101,05,34,20,20,0,1
J82101,06,25,18,17,1,1
J82101,07,71,32,31,0,"0.96875"
J82101,08,56,31,28,0,"0.9032258064516129"
J82102,05,80,15,15,0,1
J82102,06,71,13,12,0,"0.9230769230769231"
J82102,07,86,28,28,0,1
J82102,08,126,33,33,0,1
J82103,05,51,26,24,0,"0.9230769230769231"
J82103,06,63,27,23,3,"0.9629629629629629"
J82103,07,65,29,26,2,"0.9655172413793104"
J82103,08,99,70,59,11,1
J82104,05,101,70,64,2,"0.9428571428571428"
J82104,06,60,42,39,3,1
J82104,07,89,52,48,3,"0.9807692307692307"
J82104,08,84,54,45,5,"0.9259259259259259"
J82106,05,48,31,26,1,"0.8709677419354839"
J82106,06,29,12,12,0,1
J82106,07,50,25,25,0,1
J82106,08,63,35,31,0,"0.8857142857142857"
J82110,05,86,53,50,3,1
J82110,06,79,46,42,4,1
J82110,07,125,79,72,6,"0.9873417721518988"
J82110,08,70,47,41,5,"0.9787234042553191"
J82112,05,65,47,40,5,"0.9574468085106383"
J82112,06,73,60,47,12,"0.9833333333333333"
J82112,07,82,63,52,8,"0.9523809523809523"
J82112,08,96,58,52,5,"0.9827586206896551"
J82114,05,97,16,14,0,"0.875"
J82114,06,62,10,8,0,"0.8"
J82114,07,58,8,5,0,"0.625"
J82114,08,68,12,11,0,"0.9166666666666666"
J82115,05,93,26,22,0,"0.8461538461538461"
J82115,06,72,19,18,0,"0.9473684210526315"
J82115,07,103,31,23,0,"0.7419354838709677"
J82115,08,95,30,22,0,"0.7333333333333333"
J82116,05,44,33,31,0,"0.9393939393939394"
J82116,06,38,29,26,0,"0.896551724137931"
J82116,07,69,47,46,1,1
J82116,08,58,38,37,0,"0.9736842105263158"
J82117,05,78,9,9,0,1
J82117,06,101,18,17,0,"0.9444444444444444"
J82117,07,98,27,26,0,"0.9629629629629629"
J82117,08,65,11,11,0,1
J82119,05,82,55,51,3,"0.9818181818181818"
J82119,06,56,40,36,2,"0.95"
J82119,07,66,46,43,2,"0.9782608695652174"
J82119,08,79,63,60,1,"0.9682539682539683"
J82120,05,82,62,59,2,"0.9838709677419355"
J82120,06,51,31,29,1,"0.967741935483871"
J82120,07,82,45,42,3,1
J82120,08,70,45,44,1,1
J82121,05,60,41,38,2,"0.975609756097561"
J82121,06,63,40,36,2,"0.95"
J82121,07,65,42,35,5,"0.9523809523809523"
J82121,08,55,34,29,3,"0.9411764705882353"
J82122,05,88,23,20,0,"0.8695652173913043"
J82122,06,87,31,22,0,"0.7096774193548387"
J82122,07,100,29,23,0,"0.7931034482758621"
J82122,08,82,24,22,0,"0.9166666666666666"
J82124,05,64,52,39,10,"0.9423076923076923"
J82124,06,57,44,38,6,1
J82124,07,55,42,34,6,"0.9523809523809523"
J82124,08,76,60,49,11,1
J82125,05,69,32,29,2,"0.96875"
J82125,06,47,36,32,4,1
J82125,07,74,39,33,5,"0.9743589743589743"
J82125,08,52,27,25,2,1
J82126,05,77,44,43,0,"0.9772727272727273"
J82126,06,48,32,25,5,"0.9375"
J82126,07,66,48,41,7,1
J82126,08,78,51,50,0,"0.9803921568627451"
J82128,05,35,11,10,0,"0.9090909090909091"
J82128,06,61,45,38,0,"0.8444444444444444"
J82128,07,73,34,24,0,"0.7058823529411765"
J82128,08,44,14,13,0,"0.9285714285714286"
J82129,05,65,46,41,2,"0.9347826086956522"
J82129,06,49,30,24,5,"0.9666666666666667"
J82129,07,78,27,24,3,1
J82129,08,66,44,41,2,"0.9772727272727273"
J82130,05,176,90,86,4,1
J82130,06,171,87,80,4,"0.9655172413793104"
J82130,07,211,112,104,7,"0.9910714285714286"
J82130,08,174,106,99,6,"0.9905660377358491"
J82131,05,62,21,20,0,"0.9523809523809523"
J82131,06,63,17,13,0,"0.7647058823529411"
J82131,07,59,17,15,0,"0.8823529411764706"
J82131,08,65,17,12,0,"0.7058823529411765"
J82132,05,50,34,23,9,"0.9411764705882353"
J82132,06,39,21,17,0,"0.8095238095238095"
J82132,07,92,60,51,7,"0.9666666666666667"
J82132,08,67,45,34,9,"0.9555555555555556"
J82133,05,28,6,5,1,1
J82133,06,4,,0,0,
J82133,07,37,24,22,2,1
J82133,08,22,18,15,3,1
J82134,05,170,108,87,20,"0.9907407407407407"
J82134,06,136,88,63,23,"0.9772727272727273"
J82134,07,191,137,108,26,"0.9781021897810219"
J82134,08,153,105,81,19,"0.9523809523809523"
J82135,05,94,73,70,2,"0.9863013698630136"
J82135,06,75,47,46,1,1
J82135,07,112,73,65,6,"0.9726027397260274"
J82135,08,87,54,50,4,1
J82136,05,64,54,44,9,"0.9814814814814815"
J82136,06,43,37,29,7,"0.972972972972973"
J82136,07,63,56,44,11,"0.9821428571428571"
J82136,08,52,44,34,8,"0.9545454545454546"
J82138,05,149,102,77,17,"0.9215686274509803"
J82138,06,105,71,57,11,"0.9577464788732394"
J82138,07,113,73,57,14,"0.9726027397260274"
J82138,08,135,85,77,7,"0.9882352941176471"
J82139,05,69,48,42,5,"0.9791666666666666"
J82139,06,89,63,54,6,"0.9523809523809523"
J82139,07,102,80,66,8,"0.925"
J82139,08,92,64,52,8,"0.9375"
J82141,05,56,32,30,1,"0.96875"
J82141,06,28,16,12,4,1
J82141,07,23,15,13,2,1
J82141,08,20,8,6,2,1
J82142,05,51,27,24,3,1
J82142,06,96,65,58,7,1
J82142,07,105,76,68,6,"0.9736842105263158"
J82142,08,84,50,46,4,1
J82143,05,81,54,42,9,"0.9444444444444444"
J82143,06,77,38,33,5,1
J82143,07,103,55,49,5,"0.9818181818181818"
J82143,08,83,65,62,3,1
J82144,05,204,104,89,12,"0.9711538461538461"
J82144,06,245,108,95,10,"0.9722222222222222"
J82144,07,253,123,111,11,"0.991869918699187"
J82144,08,239,113,102,6,"0.9557522123893806"
J82145,05,84,54,47,4,"0.9444444444444444"
J82145,06,73,49,43,4,"0.9591836734693877"
J82145,07,103,58,51,5,"0.9655172413793104"
J82145,08,98,69,61,4,"0.9420289855072463"
J82146,05,31,20,19,1,1
J82146,06,45,28,26,0,"0.9285714285714286"
J82146,07,38,25,21,4,1
J82146,08,35,25,22,3,1
J82147,05,41,25,20,3,"0.92"
J82147,06,35,22,20,2,1
J82147,07,30,21,17,1,"0.8571428571428571"
J82147,08,51,31,27,3,"0.967741935483871"
J82149,05,109,24,14,0,"0.5833333333333334"
J82149,06,98,25,13,0,"0.52"
J82149,07,141,41,24,0,"0.5853658536585366"
J82149,08,98,33,17,0,"0.5151515151515151"
J82150,05,57,26,12,0,"0.46153846153846156"
J82150,06,66,19,3,0,"0.15789473684210525"
J82150,07,60,20,7,0,"0.35"
J82150,08,53,13,7,0,"0.5384615384615384"
J82151,05,28,24,23,0,"0.9583333333333334"
J82151,06,35,30,25,5,1
J82151,07,50,37,34,1,"0.9459459459459459"
J82151,08,42,37,33,2,"0.9459459459459459"
J82152,05,38,31,29,2,1
J82152,06,54,44,42,2,1
J82152,07,47,33,33,0,1
J82152,08,58,40,36,4,1
J82154,05,99,63,61,2,1
J82154,06,55,24,23,1,1
J82154,07,96,68,63,2,"0.9558823529411765"
J82154,08,80,53,49,0,"0.9245283018867925"
J82155,05,235,66,51,0,"0.7727272727272727"
J82155,06,256,66,57,0,"0.8636363636363636"
J82155,07,251,87,78,0,"0.896551724137931"
J82155,08,260,79,70,0,"0.8860759493670886"
J82156,05,80,30,26,3,"0.9666666666666667"
J82156,06,33,25,21,2,"0.92"
J82156,07,139,33,25,2,"0.8181818181818182"
J82156,08,61,25,23,0,"0.92"
J82157,05,128,93,83,7,"0.967741935483871"
J82157,06,110,75,65,7,"0.96"
J82157,07,113,89,76,9,"0.9550561797752809"
J82157,08,160,128,114,13,"0.9921875"
J82161,05,63,25,18,0,"0.72"
J82161,06,36,17,17,0,1
J82161,07,42,27,26,1,1
J82161,08,54,33,32,0,"0.9696969696969697"
J82163,05,109,73,66,4,"0.958904109589041"
J82163,06,87,57,48,7,"0.9649122807017544"
J82163,07,106,77,72,2,"0.961038961038961"
J82163,08,108,75,70,4,"0.9866666666666667"
J82164,05,74,47,37,7,"0.9361702127659575"
J82164,06,75,46,38,3,"0.8913043478260869"
J82164,07,69,53,46,5,"0.9622641509433962"
J82164,08,88,54,47,6,"0.9814814814814815"
J82165,05,31,12,12,0,1
J82165,06,28,9,8,0,"0.8888888888888888"
J82166,05,41,16,11,0,"0.6875"
J82166,06,55,20,17,0,"0.85"
J82166,07,63,17,14,0,"0.8235294117647058"
J82166,08,48,25,22,0,"0.88"
J82169,05,68,50,47,2,"0.98"
J82169,06,96,74,66,6,"0.972972972972973"
J82169,07,89,65,59,5,"0.9846153846153847"
J82169,08,85,66,62,3,"0.9848484848484849"
J82174,05,86,64,57,7,1
J82174,06,92,75,55,18,"0.9733333333333334"
J82174,07,79,61,44,14,"0.9508196721311475"
J82174,08,96,77,60,15,"0.974025974025974"
J82177,05,20,6,3,0,"0.5"
J82177,06,43,14,5,0,"0.35714285714285715"
J82177,07,49,8,4,0,"0.5"
J82177,08,40,15,9,0,"0.6"
J82178,05,97,44,39,5,1
J82178,06,123,62,53,8,"0.9838709677419355"
J82178,07,118,62,55,6,"0.9838709677419355"
J82178,08,162,91,84,7,1
J82180,05,83,68,61,5,"0.9705882352941176"
J82180,06,69,58,56,2,1
J82180,07,68,57,48,8,"0.9824561403508771"
J82180,08,75,56,46,6,"0.9285714285714286"
J82181,05,61,29,26,3,1
J82181,06,94,43,39,3,"0.9767441860465116"
J82181,07,94,41,37,4,1
J82181,08,76,46,39,7,1
J82183,05,62,27,23,0,"0.8518518518518519"
J82183,06,84,40,16,0,"0.4"
J82183,07,73,38,33,0,"0.868421052631579"
J82183,08,48,18,17,0,"0.9444444444444444"
J82184,05,35,28,28,0,1
J82184,06,30,19,18,1,1
J82184,07,28,14,14,0,1
J82184,08,20,9,8,0,"0.8888888888888888"
J82188,05,78,55,51,3,"0.9818181818181818"
J82188,06,62,42,36,6,1
J82188,07,49,36,36,0,1
J82188,08,49,33,31,1,"0.9696969696969697"
J82192,05,92,62,58,2,"0.967741935483871"
J82192,06,54,36,23,11,"0.9444444444444444"
J82192,07,75,47,36,6,"0.8936170212765957"
J82192,08,71,52,44,5,"0.9423076923076923"
J82194,05,49,10,10,0,1
J82194,06,29,5,3,0,"0.6"
J82194,07,65,14,13,0,"0.9285714285714286"
J82194,08,45,6,5,0,"0.8333333333333334"
J82196,05,77,47,39,6,"0.9574468085106383"
J82196,06,88,58,53,2,"0.9482758620689655"
J82196,07,57,40,35,5,1
J82196,08,80,50,33,11,"0.88"
J82197,05,31,24,22,1,"0.9583333333333334"
J82197,06,28,21,19,2,1
J82197,07,37,23,20,3,1
J82197,08,39,33,32,1,1
J82198,05,43,22,20,2,1
J82198,06,33,20,19,0,"0.95"
J82198,07,75,51,48,3,1
J82198,08,73,39,37,0,"0.9487179487179487"
J82199,05,90,31,23,0,"0.7419354838709677"
J82199,06,65,19,17,0,"0.8947368421052632"
J82199,07,67,13,10,0,"0.7692307692307693"
J82199,08,75,22,19,0,"0.8636363636363636"
J82201,05,67,43,35,8,1
J82201,06,64,47,34,10,"0.9361702127659575"
J82201,07,49,29,23,2,"0.8620689655172413"
J82201,08,57,41,33,6,"0.9512195121951219"
J82207,05,132,87,83,1,"0.9655172413793104"
J82207,06,112,55,50,3,"0.9636363636363636"
J82207,07,146,84,79,3,"0.9761904761904762"
J82207,08,96,59,57,1,"0.9830508474576272"
J82208,05,49,24,24,0,1
J82208,06,39,15,13,0,"0.8666666666666667"
J82208,07,55,25,25,0,1
J82208,08,38,14,7,0,"0.5"
J82210,05,80,62,59,0,"0.9516129032258065"
J82210,06,39,17,15,1,"0.9411764705882353"
J82210,07,67,48,43,2,"0.9375"
J82210,08,26,9,9,0,1
J82213,05,36,15,14,1,1
J82213,06,51,26,19,5,"0.9230769230769231"
J82213,07,48,33,28,5,1
J82213,08,36,20,13,0,"0.65"
J82214,05,133,46,32,12,"0.9565217391304348"
J82214,06,97,54,44,8,"0.9629629629629629"
J82214,07,80,49,42,4,"0.9387755102040817"
J82214,08,65,56,52,3,"0.9821428571428571"
J82215,05,64,41,37,4,1
J82215,06,55,35,33,0,"0.9428571428571428"
J82215,07,76,41,32,5,"0.9024390243902439"
J82215,08,73,56,47,7,"0.9642857142857143"
J82216,05,65,52,48,3,"0.9807692307692307"
J82216,06,61,43,33,7,"0.9302325581395349"
J82216,07,64,42,32,8,"0.9523809523809523"
J82216,08,66,50,44,5,"0.98"
J82217,05,21,11,11,0,1
J82217,06,18,4,4,0,1
J82217,07,21,10,10,0,1
J82217,08,20,7,7,0,1
J82218,05,159,109,93,12,"0.963302752293578"
J82218,06,117,81,68,10,"0.9629629629629629"
J82218,07,123,87,81,5,"0.9885057471264368"
J82218,08,151,107,89,17,"0.9906542056074766"
J82220,05,116,75,70,1,"0.9466666666666667"
J82220,06,102,68,67,0,"0.9852941176470589"
J82220,07,140,97,92,1,"0.9587628865979382"
J82220,08,128,77,77,0,1
J82605,05,67,18,15,0,"0.8333333333333334"
J82605,06,61,20,15,0,"0.75"
J82605,07,75,22,18,0,"0.8181818181818182"
J82605,08,88,27,13,0,"0.48148148148148145"
J82622,05,170,99,84,9,"0.9393939393939394"
J82622,06,171,111,102,6,"0.972972972972973"
J82622,07,165,107,93,11,"0.9719626168224299"
J82622,08,155,78,73,3,"0.9743589743589743"
J82625,05,35,23,18,5,1
J82625,06,43,23,17,5,"0.9565217391304348"
J82625,07,27,14,13,1,1
J82625,08,34,25,23,2,1
J82628,05,35,25,22,3,1
J82628,06,43,30,25,5,1
J82628,07,47,39,35,3,"0.9743589743589743"
J82628,08,57,43,42,0,"0.9767441860465116"
J82630,05,76,43,41,2,1
J82630,06,77,47,43,3,"0.9787234042553191"
J82630,07,102,62,58,2,"0.967741935483871"
J82630,08,92,51,51,0,1
J82633,05,23,12,11,1,1
J82633,06,23,17,16,1,1
J82633,07,17,9,7,2,1
J82633,08,28,15,12,1,"0.8666666666666667"
J82639,05,112,75,70,3,"0.9733333333333334"
J82639,06,121,89,71,11,"0.9213483146067416"
J82639,07,125,92,83,8,"0.9891304347826086"
J82639,08,108,82,72,9,"0.9878048780487805"
J82640,05,43,31,28,2,"0.967741935483871"
J82640,06,34,25,21,4,1
J82640,07,38,30,29,1,1
J82640,08,48,29,28,0,"0.9655172413793104"
J82646,05,114,96,82,9,"0.9479166666666666"
J82646,06,115,91,74,13,"0.9560439560439561"
J82646,07,103,84,68,15,"0.9880952380952381"
J82646,08,128,102,89,8,"0.9509803921568627"
J82663,05,61,31,27,4,1
J82663,06,29,16,16,0,1
J82663,07,65,22,19,3,1
J82663,08,96,43,41,1,"0.9767441860465116"
J82669,05,63,42,35,5,"0.9523809523809523"
J82669,06,66,48,41,3,"0.9166666666666666"
J82669,07,75,60,53,6,"0.9833333333333333"
J82669,08,71,46,42,3,"0.9782608695652174"
J83001,05,68,8,3,0,"0.375"
J83001,06,90,25,10,0,"0.4"
J83001,07,83,10,1,0,"0.1"
J83001,08,73,21,8,0,"0.38095238095238093"
J83002,05,115,24,19,0,"0.7916666666666666"
J83002,06,96,29,21,0,"0.7241379310344828"
J83002,07,149,53,52,0,"0.9811320754716981"
J83002,08,108,34,29,0,"0.8529411764705882"
J83003,05,69,18,9,0,"0.5"
J83003,06,84,19,18,0,"0.9473684210526315"
J83003,07,63,16,12,0,"0.75"
J83003,08,86,17,17,0,1
J83004,05,52,20,18,0,"0.9"
J83004,06,43,21,7,0,"0.3333333333333333"
J83004,07,42,21,17,0,"0.8095238095238095"
J83004,08,43,22,20,0,"0.9090909090909091"
J83005,05,80,17,17,0,1
J83005,06,73,11,8,0,"0.7272727272727273"
J83005,07,98,19,14,0,"0.7368421052631579"
J83005,08,108,24,23,0,"0.9583333333333334"
J83006,05,115,92,81,7,"0.9565217391304348"
J83006,06,66,43,37,6,1
J83006,07,113,90,76,13,"0.9888888888888889"
J83006,08,106,91,79,8,"0.9560439560439561"
J83007,05,60,16,14,0,"0.875"
J83007,06,101,18,11,0,"0.6111111111111112"
J83007,07,104,29,24,0,"0.8275862068965517"
J83007,08,121,38,31,0,"0.8157894736842105"
J83008,05,118,19,16,0,"0.8421052631578947"
J83008,06,126,23,22,0,"0.9565217391304348"
J83008,07,122,33,27,0,"0.8181818181818182"
J83008,08,119,34,30,0,"0.8823529411764706"
J83009,05,73,11,10,0,"0.9090909090909091"
J83009,06,93,23,21,0,"0.9130434782608695"
J83009,07,88,28,24,0,"0.8571428571428571"
J83009,08,128,35,32,0,"0.9142857142857143"
J83010,05,83,25,4,0,"0.16"
J83010,06,70,18,13,0,"0.7222222222222222"
J83010,07,82,19,10,0,"0.5263157894736842"
J83010,08,76,16,14,0,"0.875"
J83011,05,107,18,8,0,"0.4444444444444444"
J83011,06,104,8,1,0,"0.125"
J83011,07,119,26,24,0,"0.9230769230769231"
J83011,08,117,29,24,0,"0.8275862068965517"
J83013,05,59,17,17,0,1
J83013,06,54,18,16,0,"0.8888888888888888"
J83013,07,76,19,17,0,"0.8947368421052632"
J83013,08,65,27,22,0,"0.8148148148148148"
J83014,05,128,40,34,0,"0.85"
J83014,06,123,55,38,0,"0.6909090909090909"
J83014,07,1108,74,62,0,"0.8378378378378378"
J83014,08,562,59,44,0,"0.7457627118644068"
J83016,05,146,25,24,0,"0.96"
J83016,06,133,29,27,0,"0.9310344827586207"
J83016,07,156,29,27,0,"0.9310344827586207"
J83016,08,140,29,17,0,"0.5862068965517241"
J83018,05,96,19,18,0,"0.9473684210526315"
J83018,06,124,24,23,0,"0.9583333333333334"
J83018,07,125,30,29,0,"0.9666666666666667"
J83018,08,114,46,45,0,"0.9782608695652174"
J83019,05,96,19,18,0,"0.9473684210526315"
J83019,06,66,6,6,0,1
